age,avgmonthlygbdownload,avgmonthlylongdistancecharges,cltv,churncategory,churnreason,churnscore,churn,city,contract,dependents,deviceprotection,internetservice,latitude,longitude,monthlycharges,multiplelines,numberofreferrals,onlinebackup,onlinesecurity,paperlessbilling,partner,paymentmethod,phoneservice,population,referredafriend,satisfactionscore,seniorcitizen,streamingmusic,streamingmovies,streamingtv,techsupport,totalextradatacharges,totallongdistancecharges,totalrefunds,totalrevenue,totalcharges,unlimiteddata,zipcode,customerid,gender,tenure
77,16,37.4,5691,No Churn,No Churn,47,No,Anaheim,Month-to-month,No,No,Fiber optic,33.844983,-117.952151,95.4,Yes,0,No,No,Yes,No,Bank transfer (automatic),Yes,60553,0,4,1,0,Yes,Yes,No,0,785.4,0.0,2810.5,2025.1,1,92801,9279-CJEOJ,Female,21
23,53,8.62,5553,No Churn,No Churn,48,No,Salton City,Two year,No,No,DSL,33.28156,-115.955541,64.1,No,2,Yes,No,No,Yes,Bank transfer (automatic),Yes,799,1,5,0,0,No,Yes,Yes,0,586.16,19.12,4893.29,4326.25,1,92275,9281-CEDRU,Female,68
76,3,20.06,5028,No Churn,No Churn,39,No,Meadow Valley,Month-to-month,No,No,Fiber optic,39.937017,-121.058043,90.7,Yes,0,Yes,No,No,No,Electronic check,Yes,301,0,4,1,1,Yes,No,No,0,782.34,0.0,4195.59,3413.25,1,95956,9281-OFDMF,Male,39
47,8,0.0,4818,No Churn,No Churn,47,No,Azusa,Month-to-month,No,No,DSL,34.174493,-117.87068,43.95,No phone service,1,No,No,Yes,Yes,Electronic check,No,57775,1,3,0,1,Yes,Yes,No,0,0.0,0.0,2007.85,2007.85,1,91702,9281-PKKZE,Female,46
51,30,30.52,5679,Other,Don't know,80,Yes,Irvine,Month-to-month,No,No,Fiber optic,33.643095,-117.810896,85.0,Yes,0,No,No,Yes,No,Electronic check,Yes,41062,0,3,0,1,Yes,No,No,0,30.52,0.0,115.52,85.0,1,92612,9282-IZGQK,Female,1
36,21,2.92,3687,Competitor,Competitor made better offer,89,Yes,Antelope,Month-to-month,Yes,No,Fiber optic,38.715498,-121.363411,74.4,Yes,1,No,No,Yes,Yes,Credit card (automatic),Yes,36432,1,1,0,0,No,No,No,0,37.96,0.0,934.71,896.75,1,95843,9283-LZQOH,Male,13
46,17,0.0,5041,No Churn,No Churn,22,No,Thousand Oaks,Two year,Yes,Yes,DSL,34.191842,-118.822796,45.25,No phone service,11,Yes,Yes,No,Yes,Credit card (automatic),No,33057,1,4,0,0,No,No,Yes,0,0.0,0.0,3139.8,3139.8,1,91362,9286-BHDQG,Male,72
66,30,15.78,5165,Dissatisfaction,Product dissatisfaction,82,Yes,Lotus,Month-to-month,No,No,Fiber optic,38.815515,-120.916997,74.95,Yes,5,No,No,Yes,Yes,Bank transfer (automatic),Yes,485,1,1,1,0,No,No,No,0,599.64,0.0,3469.49,2869.85,1,95651,9286-DOJGF,Female,38
24,26,32.93,5037,No Churn,No Churn,49,No,Hemet,One year,No,No,DSL,33.734933,-117.044145,70.15,Yes,5,Yes,No,Yes,Yes,Mailed check,Yes,25694,1,4,0,1,Yes,No,Yes,0,2107.52,0.0,6588.22,4480.7,1,92545,9289-LBQVU,Male,64
74,24,26.68,3098,No Churn,No Churn,28,No,Brownsville,Month-to-month,No,Yes,Fiber optic,39.440687,-121.263583,96.85,No,0,No,No,Yes,No,Electronic check,Yes,1237,0,4,1,1,Yes,Yes,No,0,346.84,0.0,1582.39,1235.55,1,95919,9290-SHCMB,Female,13
59,0,12.22,5169,No Churn,No Churn,58,No,San Diego,Month-to-month,Yes,No internet service,No,32.76501,-117.19938,20.2,No,0,No internet service,No internet service,No,No,Mailed check,Yes,24169,0,5,0,0,No internet service,No internet service,No internet service,0,61.1,0.0,144.85,83.75,0,92110,9294-TDIPC,Male,5
47,22,44.21,5378,No Churn,No Churn,52,No,Fremont,Two year,No,Yes,DSL,37.572273,-121.964583,91.35,Yes,0,Yes,Yes,Yes,No,Bank transfer (automatic),Yes,66543,0,3,0,1,Yes,Yes,Yes,0,3183.12,0.0,9880.32,6697.2,1,94536,9297-EONCV,Female,72
33,16,10.05,5928,No Churn,No Churn,41,No,Hemet,Two year,Yes,Yes,DSL,33.734933,-117.044145,84.5,Yes,2,No,Yes,Yes,Yes,Electronic check,Yes,25694,1,3,0,1,Yes,Yes,Yes,0,572.85,0.0,5418.25,4845.4,1,92545,9297-FVVDH,Female,57
26,76,24.32,4697,No Churn,No Churn,44,No,Echo Lake,Two year,No,Yes,Fiber optic,38.851842,-120.076204,115.5,Yes,4,Yes,Yes,Yes,Yes,Bank transfer (automatic),Yes,69,1,3,0,1,Yes,Yes,Yes,0,1751.04,0.0,10063.79,8312.75,1,95721,9298-WGMRW,Female,72
76,29,21.85,4176,Dissatisfaction,Product dissatisfaction,67,Yes,Elk Creek,Month-to-month,No,No,Fiber optic,39.53222,-122.594879,94.0,Yes,0,No,No,Yes,No,Electronic check,Yes,587,0,1,1,0,Yes,Yes,No,0,21.85,0.0,115.85,94.0,1,95939,9300-AGZNL,Male,1
56,5,3.13,4815,Attitude,Attitude of support person,91,Yes,Cedar Glen,Month-to-month,No,No,Fiber optic,34.255203,-117.175654,79.95,No,0,No,No,Yes,No,Electronic check,Yes,455,0,3,0,0,No,Yes,No,0,3.13,0.0,83.08,79.95,1,92321,9300-RENDD,Male,1
31,26,12.15,5372,Other,Moved,86,Yes,Los Angeles,Month-to-month,No,Yes,Fiber optic,34.048013,-118.293953,99.65,Yes,0,No,No,Yes,No,Electronic check,Yes,62784,0,3,0,1,Yes,Yes,No,0,97.2,0.0,917.7,820.5,1,90006,9305-CDSKC,Female,8
44,27,35.54,3207,Competitor,Competitor made better offer,94,Yes,Moreno Valley,Month-to-month,No,No,Fiber optic,33.907361,-117.109972,74.25,Yes,0,No,No,Yes,No,Electronic check,Yes,12743,0,3,0,0,No,No,No,0,106.62,0.0,316.92,210.3,1,92555,9306-CPCBC,Female,3
52,17,25.25,5491,No Churn,No Churn,52,No,Los Olivos,Month-to-month,Yes,No,DSL,34.70434,-120.02609,55.3,No,0,Yes,Yes,Yes,No,Electronic check,Yes,1317,0,3,0,0,No,No,No,0,1186.75,0.0,3840.8,2654.05,1,93441,9308-ANMVE,Male,47
69,13,0.0,5681,No Churn,No Churn,43,No,Pine Valley,One year,No,Yes,DSL,32.800671,-116.483363,29.8,No phone service,7,No,No,Yes,Yes,Credit card (automatic),No,1604,1,3,1,0,No,No,No,0,0.0,0.0,2134.3,2134.3,1,91962,9309-BZGNT,Male,69
40,0,24.16,3854,No Churn,No Churn,34,No,Imperial Beach,Month-to-month,Yes,No internet service,No,32.579134,-117.119009,19.6,No,3,No internet service,No internet service,No,Yes,Electronic check,Yes,26662,1,3,0,0,No internet service,No internet service,No internet service,0,918.08,0.0,1635.38,717.3,0,91932,9313-CDOGY,Male,38
31,0,31.73,5895,No Churn,No Churn,51,No,Chester,Month-to-month,No,No internet service,No,40.243494,-121.154733,20.9,No,0,No internet service,No internet service,No,No,Mailed check,Yes,2664,0,3,0,0,No internet service,No internet service,No internet service,0,824.98,0.0,1343.28,518.3,0,96020,9313-QOLTZ,Male,26
46,53,26.58,2452,No Churn,No Churn,80,No,Meridian,Month-to-month,Yes,No,Fiber optic,39.068071,-121.832638,84.8,Yes,1,No,No,Yes,Yes,Electronic check,Yes,776,1,3,0,0,No,Yes,No,0,372.12,0.0,1576.02,1203.9,1,95957,9314-IJWSQ,Female,14
29,59,27.84,2738,No Churn,No Churn,58,No,Los Alamos,One year,No,No,DSL,34.758699,-120.275839,61.25,No,0,Yes,No,Yes,No,Electronic check,Yes,1328,0,3,0,0,No,Yes,No,0,306.24,0.0,1036.19,729.95,1,93440,9314-QDMDW,Male,11
74,23,39.63,4038,Price,Extra data charges,77,Yes,Paskenta,Month-to-month,No,No,Fiber optic,39.884395,-122.587513,79.75,No,0,No,No,Yes,No,Bank transfer (automatic),Yes,263,0,3,1,0,Yes,No,No,10,79.26,0.0,248.66,159.4,0,96074,9317-WZPGV,Female,2
53,0,40.49,4132,Dissatisfaction,Service dissatisfaction,90,Yes,Twain,Month-to-month,No,No internet service,No,40.022184,-121.062384,18.85,No,0,No internet service,No internet service,Yes,No,Mailed check,Yes,73,0,1,0,0,No internet service,No internet service,No internet service,0,40.49,0.0,59.34,18.85,0,95984,9318-NKNFC,Male,1
55,27,20.02,3795,No Churn,No Churn,69,No,Porter Ranch,One year,No,No,Fiber optic,34.281911,-118.556218,101.9,No,0,No,Yes,Yes,Yes,Credit card (automatic),Yes,28067,0,3,0,1,Yes,Yes,Yes,0,540.54,0.0,3221.69,2681.15,1,91326,9323-HGFWY,Female,27
44,23,7.02,3266,No Churn,No Churn,60,No,Quincy,Month-to-month,No,No,DSL,39.971228,-121.041166,43.55,No,0,No,No,No,No,Mailed check,Yes,6189,0,5,0,0,No,No,No,10,56.16,0.0,401.56,335.4,0,95971,9327-QSDED,Male,8
29,58,11.4,2072,No Churn,No Churn,22,No,San Jose,One year,Yes,Yes,DSL,37.277592,-121.986477,66.25,No,4,Yes,Yes,Yes,Yes,Mailed check,Yes,13481,1,4,0,0,No,No,Yes,0,262.2,23.92,1772.08,1533.8,1,95130,9330-DHBFL,Female,23
54,26,6.78,2008,Price,Price too high,69,Yes,Kirkwood,Month-to-month,No,No,Fiber optic,38.631489,-120.015167,100.35,Yes,0,No,Yes,Yes,No,Electronic check,Yes,129,0,1,0,1,Yes,Yes,No,0,88.14,34.09,1412.9,1358.85,1,95646,9330-IJWIO,Female,13
34,14,30.23,5942,No Churn,No Churn,79,No,Princeton,Two year,No,Yes,Fiber optic,39.424957,-122.039307,110.8,Yes,1,Yes,No,Yes,Yes,Credit card (automatic),Yes,495,1,5,0,1,Yes,Yes,Yes,0,1813.8,9.79,8444.71,6640.7,1,95970,9330-VOFSZ,Female,60
23,48,30.17,5729,No Churn,No Churn,80,No,Fall River Mills,Month-to-month,Yes,No,DSL,41.017282,-121.468945,54.85,No,3,No,No,No,Yes,Electronic check,Yes,1902,1,3,0,0,No,Yes,No,0,181.02,39.15,496.97,355.1,1,96028,9332-GYWLO,Female,6
68,13,6.81,2259,No Churn,No Churn,44,No,Mc Kittrick,Month-to-month,No,No,Fiber optic,35.38381,-119.730885,74.85,Yes,2,No,No,Yes,Yes,Electronic check,Yes,302,1,4,1,0,No,No,No,0,47.67,0.0,532.92,485.25,1,93251,9334-GWGOW,Male,7
64,0,23.81,6019,No Churn,No Churn,56,No,Rio Oso,Two year,Yes,No internet service,No,38.954144,-121.482536,25.3,Yes,0,No internet service,No internet service,Yes,No,Credit card (automatic),Yes,947,0,4,0,0,No internet service,No internet service,No internet service,0,1571.46,0.0,3245.26,1673.8,0,95674,9337-SRRNI,Male,66
57,30,10.97,6450,No Churn,No Churn,62,No,Avenal,Two year,No,Yes,DSL,35.916943,-120.129921,85.95,Yes,2,Yes,No,No,Yes,Bank transfer (automatic),Yes,14697,1,4,0,1,Yes,Yes,Yes,0,789.84,0.0,6941.74,6151.9,1,93204,9339-FIIJL,Male,72
62,5,5.91,5201,No Churn,No Churn,58,No,La Honda,Month-to-month,No,No,DSL,37.285677,-122.224165,54.65,Yes,0,Yes,No,Yes,No,Bank transfer (automatic),Yes,1622,0,3,0,0,No,No,No,0,195.03,0.0,1860.23,1665.2,1,94020,9342-VNIMQ,Male,33
60,0,36.14,2111,No Churn,No Churn,68,No,Desert Hot Springs,One year,No,No internet service,No,33.948558,-116.516976,19.3,No,3,No internet service,No internet service,No,Yes,Credit card (automatic),Yes,22796,1,5,0,0,No internet service,No internet service,No internet service,0,831.22,0.0,1317.42,486.2,0,92240,9347-AERRL,Male,23
50,24,47.05,4617,No Churn,No Churn,53,No,Honeydew,Two year,Yes,Yes,DSL,40.342928,-124.063329,90.3,Yes,5,Yes,Yes,No,Yes,Credit card (automatic),Yes,82,1,3,0,1,Yes,Yes,Yes,0,2775.95,0.0,7970.0,5194.05,1,95545,9348-ROUAI,Female,59
28,41,43.77,5565,No Churn,No Churn,39,No,Anaheim,Month-to-month,No,No,DSL,33.807864,-117.923782,44.8,No,0,No,No,Yes,No,Credit card (automatic),Yes,45086,0,4,0,1,No,No,No,0,175.08,0.0,351.28,176.2,1,92802,9348-YVOMK,Male,4
38,53,6.15,6111,No Churn,No Churn,45,No,Volcano,Month-to-month,Yes,No,Fiber optic,38.481902,-120.603668,89.55,Yes,4,Yes,No,Yes,Yes,Bank transfer (automatic),Yes,1273,1,4,0,1,Yes,No,No,0,412.05,0.0,6785.15,6373.1,1,95689,9350-VLHMB,Male,67
24,0,9.75,3808,No Churn,No Churn,63,No,La Crescenta,Two year,No,No internet service,No,34.239636,-118.245259,25.3,Yes,0,No internet service,No internet service,Yes,No,Credit card (automatic),Yes,29110,0,3,0,0,No internet service,No internet service,No internet service,0,39.0,0.0,155.95,116.95,0,91214,9350-ZXYJC,Female,4
37,14,46.16,4938,No Churn,No Churn,67,No,Lytle Creek,Two year,No,Yes,Fiber optic,34.238162,-117.534306,110.9,Yes,6,No,Yes,Yes,Yes,Credit card (automatic),Yes,1090,1,3,0,1,Yes,Yes,Yes,0,3323.52,0.0,11564.37,8240.85,1,92358,9351-HXDMR,Male,72
56,30,36.35,3773,No Churn,No Churn,38,No,Bodega,Month-to-month,No,No,DSL,38.343282,-122.9755,66.4,Yes,4,Yes,Yes,Yes,Yes,Credit card (automatic),Yes,584,1,3,0,0,No,No,Yes,0,1526.7,0.0,4254.5,2727.8,1,94922,9351-LZYGF,Female,42
70,15,19.21,4509,No Churn,No Churn,37,No,Fremont,Month-to-month,No,No,Fiber optic,37.505768,-121.962472,78.8,No,0,No,No,Yes,No,Electronic check,Yes,56126,0,3,1,1,Yes,No,No,0,499.46,0.0,2505.56,2006.1,1,94538,9355-NPPFS,Female,26
59,15,42.08,5461,No Churn,No Churn,60,No,Somerset,One year,No,Yes,Fiber optic,38.606703,-120.586659,110.7,Yes,9,No,Yes,Yes,Yes,Electronic check,Yes,2958,1,3,0,1,Yes,Yes,Yes,0,1599.04,0.0,6027.64,4428.6,1,95684,9356-AXGMP,Male,38
50,4,34.01,5428,No Churn,No Churn,45,No,Carlotta,One year,No,No,DSL,40.497283,-123.93037,58.35,Yes,5,No,Yes,Yes,Yes,Electronic check,Yes,1072,1,3,0,0,No,No,Yes,0,816.24,0.0,2163.14,1346.9,1,95528,9357-UJRUN,Male,24
22,71,34.31,5657,No Churn,No Churn,50,No,North Hills,Two year,No,Yes,DSL,34.238802,-118.482296,58.9,No,5,No,Yes,No,Yes,Credit card (automatic),Yes,57017,1,4,0,0,No,No,Yes,0,2230.15,0.0,6087.25,3857.1,1,91343,9359-JANWS,Female,65
63,9,5.39,4910,No Churn,No Churn,50,No,Lockeford,One year,No,Yes,DSL,38.166791,-121.14207,72.35,No,0,No,Yes,Yes,No,Bank transfer (automatic),Yes,3205,0,3,0,1,Yes,No,Yes,0,361.13,0.0,5352.63,4991.5,1,95237,9359-UGBTK,Female,67
74,13,8.75,5863,Dissatisfaction,Limited range of services,69,Yes,Concord,One year,No,Yes,Fiber optic,37.990118,-122.012188,109.55,Yes,7,No,Yes,Yes,Yes,Mailed check,Yes,18650,1,2,1,0,Yes,Yes,Yes,0,376.25,0.0,5206.5,4830.25,1,94519,9360-AHGNL,Female,43
60,14,30.42,3192,No Churn,No Churn,69,No,Herald,Month-to-month,No,No,Fiber optic,38.313447,-121.123886,94.1,Yes,0,No,No,Yes,No,Electronic check,Yes,1745,0,3,0,1,Yes,Yes,No,110,730.08,0.0,3162.93,2322.85,0,95638,9360-OMDZZ,Male,24
36,0,15.93,5887,No Churn,No Churn,24,No,Oakland,One year,No,No internet service,No,37.834341,-122.26437,24.4,Yes,0,No internet service,No internet service,Yes,No,Bank transfer (automatic),Yes,21097,0,5,0,0,No internet service,No internet service,No internet service,0,1019.52,0.0,2620.72,1601.2,0,94609,9361-YNQWJ,Female,64
63,10,20.13,5056,No Churn,No Churn,79,No,San Mateo,Month-to-month,Yes,No,DSL,37.556094,-122.272437,64.1,No,0,No,Yes,Yes,No,Credit card (automatic),Yes,31882,0,3,0,0,No,Yes,Yes,0,805.2,0.0,3265.55,2460.35,1,94404,9362-MWODR,Female,40
53,0,16.13,2681,No Churn,No Churn,73,No,Valley Center,Month-to-month,No,No internet service,No,33.25283,-116.986079,19.8,No,0,No internet service,No internet service,Yes,No,Mailed check,Yes,14575,0,5,0,0,No internet service,No internet service,No internet service,0,241.95,0.0,551.35,309.4,0,92082,9364-YKUVW,Male,15
36,0,4.89,4155,No Churn,No Churn,60,No,Richgrove,Two year,Yes,No internet service,No,35.809921,-119.127437,24.35,Yes,0,No internet service,No internet service,No,No,Mailed check,Yes,2956,0,4,0,0,No internet service,No internet service,No internet service,0,347.19,0.0,2001.79,1654.6,0,93261,9365-CSLBQ,Male,71
71,16,30.49,2534,No Churn,No Churn,65,No,Los Angeles,Month-to-month,No,No,Fiber optic,34.070291,-118.349191,70.55,No,0,No,No,Yes,Yes,Electronic check,Yes,32901,0,3,1,0,No,No,No,0,823.23,29.99,2737.14,1943.9,1,90036,9365-SRSZE,Male,27
28,0,45.37,4676,No Churn,No Churn,76,No,Laton,Month-to-month,No,No internet service,No,36.444232,-119.718285,20.7,No,0,No internet service,No internet service,No,No,Mailed check,Yes,2900,0,5,0,0,No internet service,No internet service,No internet service,0,181.48,0.0,254.53,73.05,0,93242,9367-OIUXP,Male,4
25,0,8.82,5179,No Churn,No Churn,32,No,Los Angeles,Month-to-month,No,No internet service,No,34.002028,-118.430656,20.1,No,0,No internet service,No internet service,No,No,Mailed check,Yes,55204,0,4,0,0,No internet service,No internet service,No internet service,0,105.84,0.0,329.44,223.6,0,90066,9367-TCUYN,Female,12
51,19,25.73,2152,Price,Extra data charges,86,Yes,Glendale,Month-to-month,No,No,Fiber optic,34.136306,-118.26036,84.5,Yes,0,No,No,No,No,Bank transfer (automatic),Yes,17015,0,2,0,1,Yes,No,No,0,205.84,33.21,835.28,662.65,1,91204,9367-WXLCH,Male,8
76,15,33.19,3601,Competitor,Competitor offered more data,72,Yes,Pleasanton,Month-to-month,No,No,Fiber optic,37.633361,-121.862395,80.6,Yes,1,Yes,No,Yes,Yes,Bank transfer (automatic),Yes,36669,1,2,1,0,No,No,No,0,1095.27,0.0,3751.77,2656.5,1,94566,9369-XFEHK,Female,33
27,0,3.41,5432,No Churn,No Churn,43,No,Gustine,Two year,Yes,No internet service,No,37.147198,-121.120161,19.85,No,1,No internet service,No internet service,No,Yes,Mailed check,Yes,7872,1,4,0,0,No internet service,No internet service,No internet service,0,177.32,0.0,1247.82,1070.5,0,95322,9371-BITHB,Female,52
49,21,41.4,4029,No Churn,No Churn,54,No,Burson,Two year,No,No,DSL,38.183918,-120.898817,59.85,No,7,Yes,Yes,No,Yes,Bank transfer (automatic),Yes,27,1,3,0,0,No,No,Yes,0,2484.0,0.0,5967.45,3483.45,1,95225,9372-TXXPS,Female,60
80,4,0.0,5600,No Churn,No Churn,65,No,Carlsbad,Month-to-month,No,Yes,DSL,33.148116,-117.306043,50.0,No phone service,1,Yes,No,Yes,Yes,Electronic check,No,35582,1,3,1,0,No,Yes,Yes,0,0.0,0.0,1750.85,1750.85,1,92008,9373-WSLOY,Male,33
29,0,25.1,2053,No Churn,No Churn,27,No,Upper Lake,Month-to-month,Yes,No internet service,No,39.220368,-122.907693,19.25,No,9,No internet service,No internet service,No,Yes,Electronic check,Yes,2344,1,4,0,0,No internet service,No internet service,No internet service,0,25.1,0.0,44.35,19.25,0,95485,9374-YOLBJ,Female,1
37,13,23.01,3929,No Churn,No Churn,34,No,San Jose,Month-to-month,No,No,DSL,37.294926,-121.894763,50.05,No,0,No,No,No,No,Mailed check,Yes,46185,0,5,0,0,No,No,Yes,40,138.06,0.0,466.41,288.35,0,95125,9375-MHRRS,Male,6
50,12,42.1,4596,Dissatisfaction,Network reliability,95,Yes,San Diego,One year,No,No,DSL,32.802959,-117.027095,70.15,Yes,1,No,No,Yes,Yes,Credit card (automatic),Yes,21866,1,3,0,1,Yes,Yes,No,0,2273.4,0.0,5989.05,3715.65,1,92119,9378-FXTIZ,Female,54
74,29,0.0,3843,Dissatisfaction,Limited range of services,85,Yes,El Monte,Month-to-month,No,Yes,DSL,34.079934,-118.046695,40.65,No phone service,1,No,No,Yes,Yes,Credit card (automatic),No,30211,1,1,1,0,Yes,No,No,0,0.0,0.0,933.3,933.3,1,91731,9381-NDKME,Female,24
37,0,9.04,4177,No Churn,No Churn,46,No,Lakeside,Two year,Yes,No internet service,No,32.909873,-116.906774,19.85,No,5,No internet service,No internet service,Yes,Yes,Mailed check,Yes,42277,1,3,0,0,No internet service,No internet service,No internet service,0,316.4,2.29,1053.46,739.35,0,92040,9385-EHGDO,Female,35
53,11,17.28,4324,No Churn,No Churn,42,No,Hesperia,Two year,No,Yes,DSL,34.361387,-117.337509,82.65,Yes,7,Yes,Yes,Yes,Yes,Credit card (automatic),Yes,68515,1,3,0,1,Yes,Yes,No,0,1244.16,0.0,7163.51,5919.35,1,92345,9385-NXKDA,Female,72
19,59,36.78,2496,No Churn,No Churn,27,No,San Ardo,One year,No,Yes,Fiber optic,35.996008,-120.85305,90.65,No,0,Yes,Yes,Yes,No,Credit card (automatic),Yes,670,0,3,0,0,No,No,Yes,0,1581.54,0.0,5463.84,3882.3,1,93450,9386-LDCZR,Male,43
63,11,0.0,2522,No Churn,No Churn,42,No,Gardena,One year,No,Yes,DSL,33.890853,-118.297967,44.15,No phone service,0,No,No,No,No,Electronic check,No,47758,0,4,0,1,Yes,No,Yes,0,0.0,0.0,1931.3,1931.3,1,90247,9388-ZEYVT,Male,43
47,16,1.38,3850,No Churn,No Churn,73,No,Richvale,Month-to-month,Yes,No,Fiber optic,39.495768,-121.747472,69.95,No,1,No,No,No,Yes,Credit card (automatic),Yes,74,1,3,0,0,No,No,No,0,6.9,0.0,327.3,320.4,1,95974,9389-ACWBI,Female,5
70,19,35.39,4368,No Churn,No Churn,27,No,Sacramento,One year,No,Yes,Fiber optic,38.445939,-121.496855,89.15,No,0,Yes,No,No,No,Credit card (automatic),Yes,9063,0,4,1,1,Yes,No,No,0,1557.16,0.0,5547.91,3990.75,1,95832,9391-DXGGG,Female,44
77,19,6.97,5374,Competitor,Competitor made better offer,69,Yes,Lewiston,Month-to-month,No,No,Fiber optic,40.704293,-122.803899,80.45,No,1,No,No,Yes,Yes,Electronic check,Yes,1845,1,2,1,0,Yes,No,No,0,83.64,0.0,1033.84,950.2,1,96052,9391-EOYLI,Male,12
38,56,33.74,4523,No Churn,No Churn,61,No,Pico Rivera,One year,Yes,Yes,Fiber optic,33.989524,-118.089299,95.95,No,0,Yes,Yes,No,No,Electronic check,Yes,63288,0,3,0,1,Yes,No,No,0,1788.22,0.0,6825.12,5036.9,1,90660,9391-LMANN,Male,53
33,0,13.98,5652,No Churn,No Churn,42,No,Oakland,Month-to-month,No,No internet service,No,37.828416,-122.216005,19.5,No,0,No internet service,No internet service,Yes,No,Mailed check,Yes,36517,0,4,0,0,No internet service,No internet service,No internet service,0,321.54,0.0,791.74,470.2,0,94611,9391-TTOYH,Female,23
42,26,32.29,4778,No Churn,No Churn,25,No,Mountain View,One year,No,No,Fiber optic,37.419725,-122.062947,94.0,Yes,0,No,No,Yes,No,Bank transfer (automatic),Yes,27822,0,3,0,1,Yes,Yes,No,0,2001.98,0.0,7759.18,5757.2,1,94043,9391-YZEJW,Female,62
42,0,8.55,2924,No Churn,No Churn,56,No,Aptos,Two year,Yes,No internet service,No,37.013471,-121.877877,20.6,No,0,No internet service,No internet service,No,No,Mailed check,Yes,24227,0,4,0,0,No internet service,No internet service,No internet service,0,230.85,0.0,812.7,581.85,0,95003,9392-XBGTD,Male,27
64,19,13.58,3762,No Churn,No Churn,78,No,Carpinteria,Month-to-month,No,No,DSL,34.441398,-119.513163,48.85,Yes,0,No,No,No,No,Mailed check,Yes,17409,0,4,0,0,No,No,No,0,203.7,32.09,803.01,631.4,1,93013,9396-ZSFLL,Female,15
24,0,36.5,5294,No Churn,No Churn,66,No,Watsonville,Two year,No,No internet service,No,36.931654,-121.752383,24.6,Yes,0,No internet service,No internet service,No,No,Credit card (automatic),Yes,81141,0,5,0,0,No internet service,No internet service,No internet service,0,2518.5,28.42,4168.13,1678.05,0,95076,9397-TZSHA,Female,69
41,5,34.8,3956,No Churn,No Churn,61,No,Borrego Springs,Month-to-month,No,No,Fiber optic,33.200369,-116.192313,74.45,No,0,Yes,No,No,No,Credit card (automatic),Yes,2863,0,5,0,0,No,No,No,70,104.4,0.0,395.5,221.1,0,92004,9398-MMQTO,Male,3
52,8,21.91,5980,Competitor,Competitor had better devices,80,Yes,Rialto,Month-to-month,Yes,No,Fiber optic,34.156758,-117.404686,74.7,No,0,Yes,No,Yes,Yes,Electronic check,Yes,18518,0,1,0,0,No,No,No,0,21.91,0.0,96.61,74.7,1,92377,9399-APLBT,Female,1
25,59,8.39,5980,No Churn,No Churn,20,No,Birds Landing,One year,No,No,Fiber optic,38.140719,-121.838298,98.9,Yes,0,Yes,No,No,No,Electronic check,Yes,138,0,5,0,1,Yes,Yes,No,0,587.3,0.0,7425.9,6838.6,1,94512,9402-CXWPL,Female,70
80,16,39.57,4173,No Churn,No Churn,41,No,La Canada Flintridge,Month-to-month,No,No,Fiber optic,34.234912,-118.153729,91.5,No,0,No,No,Yes,No,Electronic check,Yes,20200,0,3,1,0,Yes,Yes,No,0,593.55,48.66,1945.19,1400.3,1,91011,9402-ORRAH,Female,15
52,30,3.04,5588,No Churn,No Churn,64,No,La Habra,One year,Yes,Yes,Fiber optic,33.940619,-117.9513,100.25,Yes,10,No,Yes,Yes,Yes,Bank transfer (automatic),Yes,67354,1,3,0,1,Yes,No,Yes,0,203.68,0.0,6892.68,6689.0,1,90631,9402-ROUMJ,Female,67
42,24,5.68,5718,No Churn,No Churn,64,No,Carmel By The Sea,Two year,No,Yes,Fiber optic,36.554618,-121.922239,110.5,Yes,0,Yes,No,Yes,No,Credit card (automatic),Yes,2966,0,5,0,1,Yes,Yes,Yes,60,363.52,0.0,7492.77,7069.25,0,93921,9405-GPBBG,Female,64
63,20,47.48,5915,No Churn,No Churn,22,No,Annapolis,Month-to-month,Yes,No,Fiber optic,38.731055,-123.316553,105.15,Yes,9,Yes,Yes,Yes,Yes,Electronic check,Yes,747,1,4,0,1,Yes,Yes,No,0,2136.6,0.0,6867.5,4730.9,1,95412,9408-HRXRK,Female,45
39,17,29.4,2227,Other,Don't know,67,Yes,Stevenson Ranch,Month-to-month,No,No,Fiber optic,34.364153,-118.615583,70.15,No,0,No,No,Yes,No,Electronic check,Yes,9937,0,2,0,0,No,No,No,0,117.6,21.69,364.26,268.35,1,91381,9408-SSNVZ,Female,4
31,28,0.0,3533,No Churn,No Churn,74,No,Santa Barbara,One year,No,No,DSL,34.406256,-119.726936,54.55,No phone service,0,No,Yes,Yes,No,Bank transfer (automatic),No,10986,0,3,0,1,Yes,Yes,Yes,40,0.0,11.48,2264.72,2236.2,0,93109,9411-TPQQV,Female,40
47,29,29.54,2459,Competitor,Competitor made better offer,90,Yes,Downey,Two year,Yes,Yes,Fiber optic,33.940884,-118.128628,95.5,No,0,Yes,No,Yes,No,Mailed check,Yes,40152,0,2,0,0,No,Yes,Yes,0,1417.92,0.0,6045.77,4627.85,1,90241,9412-ARGBX,Female,48
